filename,userid,nrp,kd_ktm,kesatuan,subsatker,pns_atau_militer
/home/kreasi/k6-test/k6-test-bot/TESTER/us142/test.xlsx,492457,9999990142,99,999999,0142,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us143/test.xlsx,492458,9999990143,99,999999,0143,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us144/test.xlsx,492459,9999990144,99,999999,0144,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us145/test.xlsx,492460,9999990145,99,999999,0145,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us146/test.xlsx,492461,9999990146,99,999999,0146,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us147/test.xlsx,492462,9999990147,99,999999,0147,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us148/test.xlsx,492463,9999990148,99,999999,0148,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us149/test.xlsx,492464,9999990149,99,999999,0149,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us150/test.xlsx,492465,9999990150,99,999999,0150,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us151/test.xlsx,492466,9999990151,99,999999,0151,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us152/test.xlsx,492467,9999990152,99,999999,0152,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us153/test.xlsx,492468,9999990153,99,999999,0153,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us154/test.xlsx,492469,9999990154,99,999999,0154,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us155/test.xlsx,492470,9999990155,99,999999,0155,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us156/test.xlsx,492471,9999990156,99,999999,0156,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us157/test.xlsx,492472,9999990157,99,999999,0157,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us158/test.xlsx,492473,9999990158,99,999999,0158,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us159/test.xlsx,492474,9999990159,99,999999,0159,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us160/test.xlsx,492475,9999990160,99,999999,0160,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us161/test.xlsx,492476,9999990161,99,999999,0161,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us162/test.xlsx,492477,9999990162,99,999999,0162,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us163/test.xlsx,492478,9999990163,99,999999,0163,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us164/test.xlsx,492479,9999990164,99,999999,0164,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us165/test.xlsx,492480,9999990165,99,999999,0165,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us166/test.xlsx,492481,9999990166,99,999999,0166,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us167/test.xlsx,492482,9999990167,99,999999,0167,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us168/test.xlsx,492483,9999990168,99,999999,0168,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us169/test.xlsx,492484,9999990169,99,999999,0169,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us170/test.xlsx,492485,9999990170,99,999999,0170,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us171/test.xlsx,492486,9999990171,99,999999,0171,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us172/test.xlsx,492487,9999990172,99,999999,0172,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us173/test.xlsx,492488,9999990173,99,999999,0173,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us174/test.xlsx,492489,9999990174,99,999999,0174,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us175/test.xlsx,492490,9999990175,99,999999,0175,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us176/test.xlsx,492491,9999990176,99,999999,0176,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us177/test.xlsx,492492,9999990177,99,999999,0177,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us178/test.xlsx,492493,9999990178,99,999999,0178,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us179/test.xlsx,492494,9999990179,99,999999,0179,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us180/test.xlsx,492495,9999990180,99,999999,0180,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us181/test.xlsx,492496,9999990181,99,999999,0181,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us182/test.xlsx,492497,9999990182,99,999999,0182,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us183/test.xlsx,492498,9999990183,99,999999,0183,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us184/test.xlsx,492499,9999990184,99,999999,0184,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us185/test.xlsx,492500,9999990185,99,999999,0185,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us186/test.xlsx,492501,9999990186,99,999999,0186,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us187/test.xlsx,492502,9999990187,99,999999,0187,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us188/test.xlsx,492503,9999990188,99,999999,0188,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us189/test.xlsx,492504,9999990189,99,999999,0189,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us190/test.xlsx,492505,9999990190,99,999999,0190,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us191/test.xlsx,492506,9999990191,99,999999,0191,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us192/test.xlsx,492507,9999990192,99,999999,0192,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us193/test.xlsx,492508,9999990193,99,999999,0193,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us194/test.xlsx,492509,9999990194,99,999999,0194,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us195/test.xlsx,492510,9999990195,99,999999,0195,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us196/test.xlsx,492511,9999990196,99,999999,0196,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us197/test.xlsx,492512,9999990197,99,999999,0197,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us198/test.xlsx,492513,9999990198,99,999999,0198,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us199/test.xlsx,492514,9999990199,99,999999,0199,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us200/test.xlsx,492515,9999990200,99,999999,0200,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us201/test.xlsx,492516,9999990201,99,999999,0201,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us202/test.xlsx,492517,9999990202,99,999999,0202,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us203/test.xlsx,492518,9999990203,99,999999,0203,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us204/test.xlsx,492519,9999990204,99,999999,0204,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us205/test.xlsx,492520,9999990205,99,999999,0205,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us206/test.xlsx,492521,9999990206,99,999999,0206,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us207/test.xlsx,492522,9999990207,99,999999,0207,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us208/test.xlsx,492523,9999990208,99,999999,0208,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us209/test.xlsx,492524,9999990209,99,999999,0209,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us210/test.xlsx,492525,9999990210,99,999999,0210,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us211/test.xlsx,492526,9999990211,99,999999,0211,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us212/test.xlsx,492527,9999990212,99,999999,0212,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us213/test.xlsx,492528,9999990213,99,999999,0213,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us214/test.xlsx,492529,9999990214,99,999999,0214,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us215/test.xlsx,492530,9999990215,99,999999,0215,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us216/test.xlsx,492531,9999990216,99,999999,0216,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us217/test.xlsx,492532,9999990217,99,999999,0217,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us218/test.xlsx,492533,9999990218,99,999999,0218,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us219/test.xlsx,492534,9999990219,99,999999,0219,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us220/test.xlsx,492535,9999990220,99,999999,0220,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us221/test.xlsx,492536,9999990221,99,999999,0221,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us222/test.xlsx,492537,9999990222,99,999999,0222,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us223/test.xlsx,492538,9999990223,99,999999,0223,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us224/test.xlsx,492539,9999990224,99,999999,0224,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us225/test.xlsx,492540,9999990225,99,999999,0225,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us226/test.xlsx,492541,9999990226,99,999999,0226,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us227/test.xlsx,492542,9999990227,99,999999,0227,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us228/test.xlsx,492543,9999990228,99,999999,0228,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us229/test.xlsx,492544,9999990229,99,999999,0229,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us230/test.xlsx,492545,9999990230,99,999999,0230,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us231/test.xlsx,492546,9999990231,99,999999,0231,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us232/test.xlsx,492547,9999990232,99,999999,0232,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us233/test.xlsx,492548,9999990233,99,999999,0233,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us234/test.xlsx,492549,9999990234,99,999999,0234,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us235/test.xlsx,492550,9999990235,99,999999,0235,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us236/test.xlsx,492551,9999990236,99,999999,0236,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us237/test.xlsx,492552,9999990237,99,999999,0237,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us238/test.xlsx,492553,9999990238,99,999999,0238,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us239/test.xlsx,492554,9999990239,99,999999,0239,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us240/test.xlsx,492555,9999990240,99,999999,0240,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us241/test.xlsx,492556,9999990241,99,999999,0241,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us242/test.xlsx,492557,9999990242,99,999999,0242,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us243/test.xlsx,492558,9999990243,99,999999,0243,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us244/test.xlsx,492559,9999990244,99,999999,0244,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us245/test.xlsx,492560,9999990245,99,999999,0245,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us246/test.xlsx,492561,9999990246,99,999999,0246,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us247/test.xlsx,492562,9999990247,99,999999,0247,PNS
/home/kreasi/k6-test/k6-test-bot/TESTER/us248/test.xlsx,492563,9999990248,99,999999,0248,PNS
